voltage,current,power,power_factor,frequency,hour,day_of_week,apparent_power,reactive_power_estimate,power_change,power_ratio,voltage_deviation,frequency_deviation,power_factor_deviation,night_flag,high_load_flag,condition,label
228.45,-5.0,949.51,0.976,49.99,18,5,-1142.25,-248.748,199.51,1.266,1.55,0.01,0.026,0,0,SENSOR_FAULT,6
229.15,500.0,573.26,0.903,50.044,19,5,114575.0,49226.066,-176.74,0.764,0.85,0.044,0.047,0,0,SENSOR_FAULT,6
231.29,3.781,798.47,0.913,-10.0,19,5,874.507,356.764,48.47,1.065,1.29,60.0,0.037,0,0,SENSOR_FAULT,6
232.47,-5.0,985.37,0.944,49.982,19,5,-1162.35,-383.512,235.37,1.314,2.47,0.018,0.006,0,0,SENSOR_FAULT,6
229.86,2.324,521.61,-1.0,49.985,19,5,534.195,0.0,-228.39,0.695,0.14,0.015,1.95,0,0,SENSOR_FAULT,6
229.28,3.589,763.88,0.928,100.0,20,5,822.886,306.591,13.88,1.019,0.72,50.0,0.022,0,0,SENSOR_FAULT,6
230.31,3.845,832.86,0.941,100.0,20,5,885.542,299.673,82.86,1.11,0.31,50.0,0.009,0,0,SENSOR_FAULT,6
229.57,4.425,972.23,1.5,50.108,20,5,1015.847,0.0,222.23,1.296,0.43,0.108,0.55,0,0,SENSOR_FAULT,6
228.51,4.36,936.82,1.5,50.013,20,5,996.304,0.0,186.82,1.249,1.49,0.013,0.55,0,0,SENSOR_FAULT,6
226.75,3.16,704.06,0.983,-10.0,21,5,716.53,131.559,-45.94,0.939,3.25,60.0,0.033,0,0,SENSOR_FAULT,6
227.81,-5.0,790.09,0.946,49.861,21,5,-1139.05,-369.242,40.09,1.053,2.19,0.139,0.004,0,0,SENSOR_FAULT,6
228.68,4.482,997.78,2.0,49.977,21,5,1024.944,0.0,247.78,1.33,1.32,0.023,1.05,0,0,SENSOR_FAULT,6
232.91,-5.0,555.58,0.943,49.983,21,5,-1164.55,-387.554,-194.42,0.741,2.91,0.017,0.007,0,0,SENSOR_FAULT,6
227.88,1.471,302.3,0.902,100.0,22,5,335.211,144.723,-47.7,0.864,2.12,50.0,0.048,0,0,SENSOR_FAULT,6
229.44,1.675,364.16,1.5,49.965,22,5,384.312,0.0,14.16,1.04,0.56,0.035,0.55,0,0,SENSOR_FAULT,6
-10.0,0.886,194.25,0.957,49.912,22,5,-8.86,-2.57,-155.75,0.555,240.0,0.088,0.007,0,0,SENSOR_FAULT,6
231.98,1.891,399.52,0.911,100.0,22,5,438.674,180.912,49.52,1.141,1.98,50.0,0.039,0,0,SENSOR_FAULT,6
229.27,1.637,352.25,0.939,100.0,23,5,375.315,129.077,2.25,1.006,0.73,50.0,0.011,0,0,SENSOR_FAULT,6
-10.0,1.307,286.09,0.956,50.08,23,5,-13.07,-3.834,-63.91,0.817,240.0,0.08,0.006,0,0,SENSOR_FAULT,6
-10.0,2.101,439.79,0.91,50.053,23,5,-21.01,-8.711,89.79,1.257,240.0,0.053,0.04,0,0,SENSOR_FAULT,6
228.47,1.613,359.52,-1.0,50.08,23,5,368.522,0.0,9.52,1.027,1.53,0.08,1.95,0,0,SENSOR_FAULT,6
225.61,-5.0,96.58,0.901,49.975,0,6,-1128.05,-489.37,-33.42,0.743,4.39,0.025,0.049,1,0,SENSOR_FAULT,6
0.0,0.487,102.68,0.916,50.006,0,6,0.0,0.0,-27.32,0.79,230.0,0.006,0.034,1,0,SENSOR_FAULT,6
230.14,500.0,153.27,0.939,50.025,0,6,115070.0,39574.545,23.27,1.179,0.14,0.025,0.011,1,0,SENSOR_FAULT,6
500.0,0.598,126.39,0.923,50.06,0,6,299.0,115.055,-3.61,0.972,270.0,0.06,0.027,1,0,SENSOR_FAULT,6
228.08,-5.0,102.02,0.975,49.907,1,6,-1140.4,-253.402,-27.98,0.785,1.92,0.093,0.025,1,0,SENSOR_FAULT,6
228.23,500.0,87.24,0.932,49.971,1,6,114115.0,41361.926,-42.76,0.671,1.77,0.029,0.018,1,0,SENSOR_FAULT,6
232.11,0.446,97.86,0.945,100.0,1,6,103.521,33.859,-32.14,0.753,2.11,50.0,0.005,1,0,SENSOR_FAULT,6
230.42,500.0,130.02,0.935,49.988,1,6,115210.0,40858.963,0.02,1.0,0.42,0.012,0.015,1,0,SENSOR_FAULT,6
228.89,500.0,161.05,0.912,50.007,2,6,114445.0,46944.217,31.05,1.239,1.11,0.007,0.038,1,0,SENSOR_FAULT,6
229.4,-5.0,147.91,0.928,50.069,2,6,-1147.0,-427.349,17.91,1.138,0.6,0.069,0.022,1,0,SENSOR_FAULT,6
227.49,0.715,159.43,0.98,-10.0,2,6,162.655,32.368,29.43,1.226,2.51,60.0,0.03,1,0,SENSOR_FAULT,6
500.0,0.385,84.02,0.937,49.993,2,6,192.5,67.246,-45.98,0.646,270.0,0.007,0.013,1,0,SENSOR_FAULT,6
230.74,-5.0,98.71,0.928,49.936,3,6,-1153.7,-429.846,-31.29,0.759,0.74,0.064,0.022,1,0,SENSOR_FAULT,6
229.0,0.535,120.77,0.985,-10.0,3,6,122.515,21.14,-9.23,0.929,1.0,60.0,0.035,1,0,SENSOR_FAULT,6
226.14,500.0,166.82,0.973,50.024,3,6,113070.0,26097.134,36.82,1.283,3.86,0.024,0.023,1,0,SENSOR_FAULT,6
226.74,0.559,124.07,0.979,100.0,3,6,126.748,25.839,-5.93,0.954,3.26,50.0,0.029,1,0,SENSOR_FAULT,6
0.0,0.557,121.81,0.933,49.985,4,6,0.0,0.0,-8.19,0.937,230.0,0.015,0.017,1,0,SENSOR_FAULT,6
500.0,0.494,109.73,0.961,50.013,4,6,247.0,68.307,-20.27,0.844,270.0,0.013,0.011,1,0,SENSOR_FAULT,6
229.31,-5.0,92.76,0.936,49.915,4,6,-1146.55,-403.586,-37.24,0.714,0.69,0.085,0.014,1,0,SENSOR_FAULT,6
228.65,0.282,62.38,0.968,-10.0,4,6,64.479,16.181,-67.62,0.48,1.35,60.0,0.018,1,0,SENSOR_FAULT,6
228.88,500.0,165.26,0.943,49.952,5,6,114440.0,38084.8,35.26,1.271,1.12,0.048,0.007,1,0,SENSOR_FAULT,6
229.37,-5.0,169.11,0.907,50.025,5,6,-1146.85,-482.974,39.11,1.301,0.63,0.025,0.043,1,0,SENSOR_FAULT,6
-10.0,0.56,125.23,0.976,49.941,5,6,-5.6,-1.22,-4.77,0.963,240.0,0.059,0.026,1,0,SENSOR_FAULT,6
500.0,0.393,83.72,0.923,50.012,5,6,196.5,75.613,-46.28,0.644,270.0,0.012,0.027,1,0,SENSOR_FAULT,6
228.29,2.883,603.84,1.5,50.057,6,6,658.16,0.0,103.84,1.208,1.71,0.057,0.55,0,0,SENSOR_FAULT,6
226.81,2.415,493.86,-1.0,50.005,6,6,547.746,0.0,-6.14,0.988,3.19,0.005,1.95,0,0,SENSOR_FAULT,6
0.0,2.088,454.79,0.942,50.016,6,6,0.0,0.0,-45.21,0.91,230.0,0.016,0.008,0,0,SENSOR_FAULT,6
0.0,1.478,327.6,0.971,49.956,6,6,0.0,0.0,-172.4,0.655,230.0,0.044,0.021,0,0,SENSOR_FAULT,6
232.13,3.102,680.57,-1.0,49.894,7,6,720.067,0.0,180.57,1.361,2.13,0.106,1.95,0,0,SENSOR_FAULT,6
228.9,1.999,425.87,0.931,-10.0,7,6,457.571,167.022,-74.13,0.852,1.1,60.0,0.019,0,0,SENSOR_FAULT,6
230.36,500.0,618.47,0.977,49.993,7,6,115180.0,24560.903,118.47,1.237,0.36,0.007,0.027,0,0,SENSOR_FAULT,6
227.46,2.504,555.65,0.976,-10.0,7,6,569.56,124.033,55.65,1.111,2.54,60.0,0.026,0,0,SENSOR_FAULT,6
231.02,2.729,572.78,0.909,-10.0,8,6,630.454,262.771,72.78,1.146,1.02,60.0,0.041,0,0,SENSOR_FAULT,6
-10.0,2.98,662.69,0.975,49.917,8,6,-29.8,-6.622,162.69,1.325,240.0,0.083,0.025,0,0,SENSOR_FAULT,6
232.26,1.617,350.82,-1.0,49.887,8,6,375.564,0.0,-149.18,0.702,2.26,0.113,1.95,0,0,SENSOR_FAULT,6
228.19,500.0,499.78,0.937,49.931,8,6,114095.0,39856.733,-0.22,1.0,1.81,0.069,0.013,0,0,SENSOR_FAULT,6
229.73,1.768,397.36,0.979,-10.0,9,6,406.163,82.8,-27.64,0.935,0.27,60.0,0.029,0,0,SENSOR_FAULT,6
229.82,2.493,562.0,2.0,50.009,9,6,572.941,0.0,137.0,1.322,0.18,0.009,1.05,0,0,SENSOR_FAULT,6
500.0,1.386,295.96,0.926,49.969,9,6,693.0,261.624,-129.04,0.696,270.0,0.031,0.024,0,0,SENSOR_FAULT,6
229.27,2.385,502.12,2.0,50.033,9,6,546.809,0.0,77.12,1.181,0.73,0.033,1.05,0,0,SENSOR_FAULT,6
232.44,500.0,376.98,0.923,49.978,10,6,116220.0,44721.45,-48.02,0.887,2.44,0.022,0.027,0,0,SENSOR_FAULT,6
229.1,1.632,339.39,0.908,100.0,10,6,373.891,156.649,-85.61,0.799,0.9,50.0,0.042,0,0,SENSOR_FAULT,6
228.8,2.561,544.52,0.929,100.0,10,6,585.957,216.851,119.52,1.281,1.2,50.0,0.021,0,0,SENSOR_FAULT,6
0.0,1.912,436.17,0.975,49.986,10,6,0.0,0.0,11.17,1.026,230.0,0.014,0.025,0,0,SENSOR_FAULT,6
228.93,1.95,437.62,0.98,-10.0,11,6,446.413,88.835,12.62,1.03,1.07,60.0,0.03,0,0,SENSOR_FAULT,6
229.39,-5.0,442.85,0.904,50.016,11,6,-1146.95,-490.358,17.85,1.042,0.61,0.016,0.046,0,0,SENSOR_FAULT,6
500.0,1.458,326.33,0.973,49.943,11,6,729.0,168.257,-98.67,0.768,270.0,0.057,0.023,0,0,SENSOR_FAULT,6
500.0,1.079,237.43,0.968,49.926,11,6,539.5,135.388,-187.57,0.559,270.0,0.074,0.018,0,0,SENSOR_FAULT,6
230.68,-5.0,291.68,0.983,50.0,12,6,-1153.4,-211.771,-133.32,0.686,0.68,0.0,0.033,0,0,SENSOR_FAULT,6
230.87,-5.0,283.0,0.978,49.903,12,6,-1154.35,-240.803,-142.0,0.666,0.87,0.097,0.028,0,0,SENSOR_FAULT,6
230.93,1.966,443.51,0.977,100.0,12,6,454.008,96.812,18.51,1.044,0.93,50.0,0.027,0,0,SENSOR_FAULT,6
231.75,500.0,288.54,0.954,49.967,12,6,115875.0,34740.09,-136.46,0.679,1.75,0.033,0.004,0,0,SENSOR_FAULT,6
227.45,1.531,334.31,2.0,50.029,13,6,348.226,0.0,-90.69,0.787,2.55,0.029,1.05,0,0,SENSOR_FAULT,6
500.0,1.843,398.65,0.956,50.042,13,6,921.5,270.337,-26.35,0.938,270.0,0.042,0.006,0,0,SENSOR_FAULT,6
229.64,1.327,274.4,0.9,100.0,13,6,304.732,132.83,-150.6,0.646,0.36,50.0,0.05,0,0,SENSOR_FAULT,6
228.7,-5.0,534.33,0.943,49.979,13,6,-1143.5,-380.548,109.33,1.257,1.3,0.021,0.007,0,0,SENSOR_FAULT,6
229.94,1.249,271.23,0.944,-10.0,14,6,287.195,94.759,-153.77,0.638,0.06,60.0,0.006,0,0,SENSOR_FAULT,6
227.69,2.546,538.46,2.0,49.981,14,6,579.699,0.0,113.46,1.267,2.31,0.019,1.05,0,0,SENSOR_FAULT,6
232.34,-5.0,303.48,0.974,50.044,14,6,-1161.7,-263.181,-121.52,0.714,2.34,0.044,0.024,0,0,SENSOR_FAULT,6
230.3,1.616,337.97,-1.0,49.918,14,6,372.165,0.0,-87.03,0.795,0.3,0.082,1.95,0,0,SENSOR_FAULT,6
230.52,1.328,298.58,1.5,50.047,15,6,306.131,0.0,-126.42,0.703,0.52,0.047,0.55,0,0,SENSOR_FAULT,6
228.32,1.381,295.31,0.937,100.0,15,6,315.31,110.147,-129.69,0.695,1.68,50.0,0.013,0,0,SENSOR_FAULT,6
232.77,500.0,263.35,0.903,50.031,15,6,116385.0,50003.715,-161.65,0.62,2.77,0.031,0.047,0,0,SENSOR_FAULT,6
231.27,2.116,454.62,1.5,49.93,15,6,489.367,0.0,29.62,1.07,1.27,0.07,0.55,0,0,SENSOR_FAULT,6
500.0,1.565,351.27,0.979,49.983,16,6,782.5,159.521,-73.73,0.827,270.0,0.017,0.029,0,0,SENSOR_FAULT,6
232.25,1.221,261.41,0.922,100.0,16,6,283.577,109.798,-163.59,0.615,2.25,50.0,0.028,0,0,SENSOR_FAULT,6
233.5,500.0,486.66,0.95,50.003,16,6,116750.0,36455.176,61.66,1.145,3.5,0.003,0.0,0,0,SENSOR_FAULT,6
235.43,1.532,347.14,-1.0,50.05,16,6,360.679,0.0,-77.86,0.817,5.43,0.05,1.95,0,0,SENSOR_FAULT,6
229.96,3.704,800.27,0.94,-10.0,17,6,851.772,290.603,50.27,1.067,0.04,60.0,0.01,0,0,SENSOR_FAULT,6
227.59,-5.0,693.61,0.972,50.062,17,6,-1137.95,-267.396,-56.39,0.925,2.41,0.062,0.022,0,0,SENSOR_FAULT,6
230.52,2.456,540.08,1.5,49.994,17,6,566.157,0.0,-209.92,0.72,0.52,0.006,0.55,0,0,SENSOR_FAULT,6
227.93,2.982,619.74,2.0,50.002,17,6,679.687,0.0,-130.26,0.826,2.07,0.002,1.05,0,0,SENSOR_FAULT,6
231.52,3.111,683.84,2.0,49.994,18,6,720.259,0.0,-66.16,0.912,1.52,0.006,1.05,0,0,SENSOR_FAULT,6
230.36,3.081,648.5,2.0,49.911,18,6,709.739,0.0,-101.5,0.865,0.36,0.089,1.05,0,0,SENSOR_FAULT,6
229.37,3.531,739.67,0.913,-10.0,18,6,809.905,330.409,-10.33,0.986,0.63,60.0,0.037,0,0,SENSOR_FAULT,6
0.0,4.425,960.34,0.961,49.959,18,6,0.0,0.0,210.34,1.28,230.0,0.041,0.011,0,0,SENSOR_FAULT,6
227.58,-5.0,699.68,0.982,50.064,19,6,-1137.9,-214.928,-50.32,0.933,2.42,0.064,0.032,0,0,SENSOR_FAULT,6
500.0,2.875,608.68,0.927,50.025,19,6,1437.5,539.151,-141.32,0.812,270.0,0.025,0.023,0,0,SENSOR_FAULT,6
229.46,4.112,849.44,-1.0,50.069,19,6,943.54,0.0,99.44,1.133,0.54,0.069,1.95,0,0,SENSOR_FAULT,6
229.49,3.363,708.09,0.917,100.0,19,6,771.775,307.851,-41.91,0.944,0.51,50.0,0.033,0,0,SENSOR_FAULT,6
230.33,4.274,924.77,2.0,50.05,20,6,984.43,0.0,174.77,1.233,0.33,0.05,1.05,0,0,SENSOR_FAULT,6
229.3,3.81,799.8,-1.0,50.085,20,6,873.633,0.0,49.8,1.066,0.7,0.085,1.95,0,0,SENSOR_FAULT,6
-10.0,2.746,609.1,0.95,49.974,20,6,-27.46,-8.574,-140.9,0.812,240.0,0.026,0.0,0,0,SENSOR_FAULT,6
229.4,2.573,550.23,0.932,100.0,20,6,590.246,213.94,-199.77,0.734,0.6,50.0,0.018,0,0,SENSOR_FAULT,6
232.17,-5.0,970.86,0.909,49.963,21,6,-1160.85,-483.838,220.86,1.294,2.17,0.037,0.041,0,0,SENSOR_FAULT,6
231.26,-5.0,503.87,0.93,49.982,21,6,-1156.3,-425.009,-246.13,0.672,1.26,0.018,0.02,0,0,SENSOR_FAULT,6
-10.0,3.635,800.75,0.963,50.072,21,6,-36.35,-9.796,50.75,1.068,240.0,0.072,0.013,0,0,SENSOR_FAULT,6
229.39,3.286,688.78,0.914,100.0,21,6,753.776,305.817,-61.22,0.918,0.61,50.0,0.036,0,0,SENSOR_FAULT,6
226.21,-5.0,268.95,0.921,49.985,22,6,-1131.05,-440.615,-81.05,0.768,3.79,0.015,0.029,0,0,SENSOR_FAULT,6
230.38,500.0,215.33,0.94,50.059,22,6,115190.0,39299.884,-134.67,0.615,0.38,0.059,0.01,0,0,SENSOR_FAULT,6
230.8,1.904,426.9,-1.0,50.004,22,6,439.443,0.0,76.9,1.22,0.8,0.004,1.95,0,0,SENSOR_FAULT,6
227.72,-5.0,315.54,0.951,50.005,22,6,-1138.6,-352.045,-34.46,0.902,2.28,0.005,0.001,0,0,SENSOR_FAULT,6
230.95,500.0,362.95,0.928,50.009,23,6,115475.0,43023.698,12.95,1.037,0.95,0.009,0.022,0,0,SENSOR_FAULT,6
0.0,1.696,360.93,0.932,49.916,23,6,0.0,0.0,10.93,1.031,230.0,0.084,0.018,0,0,SENSOR_FAULT,6
227.96,500.0,343.74,0.922,50.028,23,6,113980.0,44131.902,-6.26,0.982,2.04,0.028,0.028,0,0,SENSOR_FAULT,6
230.32,500.0,480.8,0.934,49.894,23,6,115160.0,41143.559,130.8,1.374,0.32,0.106,0.016,0,0,SENSOR_FAULT,6
228.39,0.791,170.17,0.942,100.0,0,0,180.656,60.631,40.17,1.309,1.61,50.0,0.008,1,0,SENSOR_FAULT,6
230.99,0.485,107.92,0.963,-10.0,0,0,112.03,30.192,-22.08,0.83,0.99,60.0,0.013,1,0,SENSOR_FAULT,6
228.66,0.519,108.13,0.912,100.0,0,0,118.675,48.679,-21.87,0.832,1.34,50.0,0.038,1,0,SENSOR_FAULT,6
229.01,-5.0,120.76,0.938,49.994,0,0,-1145.05,-396.915,-9.24,0.929,0.99,0.006,0.012,1,0,SENSOR_FAULT,6
232.8,0.826,175.52,0.913,100.0,1,0,192.293,78.448,45.52,1.35,2.8,50.0,0.037,1,0,SENSOR_FAULT,6
233.76,0.728,168.28,2.0,50.024,1,0,170.177,0.0,38.28,1.294,3.76,0.024,1.05,1,0,SENSOR_FAULT,6
228.43,-5.0,70.15,0.931,49.976,1,0,-1142.15,-416.907,-59.85,0.54,1.57,0.024,0.019,1,0,SENSOR_FAULT,6
232.45,0.61,134.19,0.946,-10.0,1,0,141.794,45.965,4.19,1.032,2.45,60.0,0.004,1,0,SENSOR_FAULT,6
229.71,0.656,142.84,1.5,50.018,2,0,150.69,0.0,12.84,1.099,0.29,0.018,0.55,1,0,SENSOR_FAULT,6
230.89,-5.0,122.52,0.969,50.018,2,0,-1154.45,-285.219,-7.48,0.942,0.89,0.018,0.019,1,0,SENSOR_FAULT,6
231.26,0.809,168.56,2.0,50.021,2,0,187.089,0.0,38.56,1.297,1.26,0.021,1.05,1,0,SENSOR_FAULT,6
232.86,-5.0,126.66,0.919,50.018,2,0,-1164.3,-459.034,-3.34,0.974,2.86,0.018,0.031,1,0,SENSOR_FAULT,6
229.27,-5.0,116.12,0.97,50.012,3,0,-1146.35,-278.683,-13.88,0.893,0.73,0.012,0.02,1,0,SENSOR_FAULT,6
231.21,-5.0,148.1,0.921,50.01,3,0,-1156.05,-450.354,18.1,1.139,1.21,0.01,0.029,1,0,SENSOR_FAULT,6
230.31,-5.0,75.5,0.901,50.018,3,0,-1151.55,-499.564,-54.5,0.581,0.31,0.018,0.049,1,0,SENSOR_FAULT,6
230.28,-5.0,112.49,0.966,49.911,3,0,-1151.4,-297.685,-17.51,0.865,0.28,0.089,0.016,1,0,SENSOR_FAULT,6
0.0,0.582,129.82,0.975,50.002,4,0,0.0,0.0,-0.18,0.999,230.0,0.002,0.025,1,0,SENSOR_FAULT,6
229.69,-5.0,144.03,0.977,49.956,4,0,-1148.45,-244.895,14.03,1.108,0.31,0.044,0.027,1,0,SENSOR_FAULT,6
227.08,0.734,161.76,0.971,-10.0,4,0,166.677,39.849,31.76,1.244,2.92,60.0,0.021,1,0,SENSOR_FAULT,6
230.12,0.521,114.49,0.955,-10.0,4,0,119.893,35.561,-15.51,0.881,0.12,60.0,0.005,1,0,SENSOR_FAULT,6
229.13,0.399,90.37,0.989,100.0,5,0,91.423,13.523,-39.63,0.695,0.87,50.0,0.039,1,0,SENSOR_FAULT,6
230.83,-5.0,114.49,0.932,49.963,5,0,-1154.15,-418.331,-15.51,0.881,0.83,0.037,0.018,1,0,SENSOR_FAULT,6
227.65,0.665,141.81,1.5,49.983,5,0,151.387,0.0,11.81,1.091,2.35,0.017,0.55,1,0,SENSOR_FAULT,6
226.86,0.695,151.34,0.96,-10.0,5,0,157.668,44.147,21.34,1.164,3.14,60.0,0.01,1,0,SENSOR_FAULT,6
229.21,3.13,656.76,0.915,-10.0,6,0,717.427,289.449,156.76,1.314,0.79,60.0,0.035,0,0,SENSOR_FAULT,6
230.21,500.0,391.34,0.946,49.971,6,0,115105.0,37313.199,-108.66,0.783,0.21,0.029,0.004,0,0,SENSOR_FAULT,6
230.5,-5.0,523.73,0.915,49.999,6,0,-1152.5,-464.981,23.73,1.047,0.5,0.001,0.035,0,0,SENSOR_FAULT,6
230.25,1.555,348.78,2.0,50.052,6,0,358.039,0.0,-151.22,0.698,0.25,0.052,1.05,0,0,SENSOR_FAULT,6
230.26,3.31,692.72,0.909,100.0,7,0,762.161,317.666,192.72,1.385,0.26,50.0,0.041,0,0,SENSOR_FAULT,6
228.92,1.556,330.39,-1.0,49.941,7,0,356.2,0.0,-169.61,0.661,1.08,0.059,1.95,0,0,SENSOR_FAULT,6
231.14,2.771,595.89,0.93,100.0,7,0,640.489,235.418,95.89,1.192,1.14,50.0,0.02,0,0,SENSOR_FAULT,6
233.82,2.224,500.73,1.5,50.038,7,0,520.016,0.0,0.73,1.001,3.82,0.038,0.55,0,0,SENSOR_FAULT,6
228.45,-5.0,318.11,0.969,50.032,8,0,-1142.25,-282.205,-181.89,0.636,1.55,0.032,0.019,0,0,SENSOR_FAULT,6
231.34,-5.0,368.84,0.902,50.018,8,0,-1156.7,-499.389,-131.16,0.738,1.34,0.018,0.048,0,0,SENSOR_FAULT,6
230.49,1.254,282.11,0.976,-10.0,8,0,289.034,62.943,-217.89,0.564,0.49,60.0,0.026,0,0,SENSOR_FAULT,6
-10.0,3.268,715.5,0.952,49.944,8,0,-32.68,-10.003,215.5,1.431,240.0,0.056,0.002,0,0,SENSOR_FAULT,6
229.25,500.0,587.57,0.968,49.974,9,0,114625.0,28765.166,162.57,1.383,0.75,0.026,0.018,0,0,SENSOR_FAULT,6
500.0,1.643,375.41,0.987,50.068,9,0,821.5,132.032,-49.59,0.883,270.0,0.068,0.037,0,0,SENSOR_FAULT,6
0.0,1.837,397.4,0.95,50.02,9,0,0.0,0.0,-27.6,0.935,230.0,0.02,0.0,0,0,SENSOR_FAULT,6
229.86,2.867,608.47,-1.0,50.042,9,0,659.009,0.0,183.47,1.432,0.14,0.042,1.95,0,0,SENSOR_FAULT,6
232.42,2.392,533.65,0.96,100.0,10,0,555.949,155.666,108.65,1.256,2.42,50.0,0.01,0,0,SENSOR_FAULT,6
-10.0,2.744,577.13,0.914,50.025,10,0,-27.44,-11.133,152.13,1.358,240.0,0.025,0.036,0,0,SENSOR_FAULT,6
228.72,-5.0,293.2,0.957,50.065,10,0,-1143.6,-331.745,-131.8,0.69,1.28,0.065,0.007,0,0,SENSOR_FAULT,6
500.0,2.598,576.03,0.96,49.962,10,0,1299.0,363.72,151.03,1.355,270.0,0.038,0.01,0,0,SENSOR_FAULT,6
229.25,-5.0,497.8,0.907,49.958,11,0,-1146.25,-482.721,72.8,1.171,0.75,0.042,0.043,0,0,SENSOR_FAULT,6
226.35,1.682,349.81,0.919,-10.0,11,0,380.721,150.102,-75.19,0.823,3.65,60.0,0.031,0,0,SENSOR_FAULT,6
226.52,1.385,289.29,2.0,49.98,11,0,313.73,0.0,-135.71,0.681,3.48,0.02,1.05,0,0,SENSOR_FAULT,6
230.56,-5.0,583.41,0.915,49.944,11,0,-1152.8,-465.102,158.41,1.373,0.56,0.056,0.035,0,0,SENSOR_FAULT,6
227.39,2.002,430.1,0.945,100.0,12,0,455.235,148.894,5.1,1.012,2.61,50.0,0.005,0,0,SENSOR_FAULT,6
500.0,2.409,503.89,0.906,50.014,12,0,1204.5,509.838,78.89,1.186,270.0,0.014,0.044,0,0,SENSOR_FAULT,6
234.22,2.697,594.14,0.94,100.0,12,0,631.691,215.517,169.14,1.398,4.22,50.0,0.01,0,0,SENSOR_FAULT,6
230.68,-5.0,357.84,0.903,49.962,12,0,-1153.4,-495.547,-67.16,0.842,0.68,0.038,0.047,0,0,SENSOR_FAULT,6
231.17,2.304,500.24,0.939,-10.0,13,0,532.616,183.176,75.24,1.177,1.17,60.0,0.011,0,0,SENSOR_FAULT,6
-10.0,1.979,438.62,0.969,49.995,13,0,-19.79,-4.889,13.62,1.032,240.0,0.005,0.019,0,0,SENSOR_FAULT,6
229.42,2.372,521.67,1.5,50.016,13,0,544.184,0.0,96.67,1.227,0.58,0.016,0.55,0,0,SENSOR_FAULT,6
233.85,2.36,516.82,2.0,49.942,13,0,551.886,0.0,91.82,1.216,3.85,0.058,1.05,0,0,SENSOR_FAULT,6
500.0,1.55,326.07,0.921,49.989,14,0,775.0,301.911,-98.93,0.767,270.0,0.011,0.029,0,0,SENSOR_FAULT,6
229.98,500.0,264.1,0.901,50.067,14,0,114990.0,49884.857,-160.9,0.621,0.02,0.067,0.049,0,0,SENSOR_FAULT,6
-10.0,2.631,591.8,0.976,49.971,14,0,-26.31,-5.73,166.8,1.392,240.0,0.029,0.026,0,0,SENSOR_FAULT,6
-10.0,2.503,531.75,0.906,50.048,14,0,-25.03,-10.595,106.75,1.251,240.0,0.048,0.044,0,0,SENSOR_FAULT,6
229.44,2.29,511.48,2.0,49.964,15,0,525.418,0.0,86.48,1.203,0.56,0.036,1.05,0,0,SENSOR_FAULT,6
232.71,2.231,510.95,0.984,100.0,15,0,519.176,92.501,85.95,1.202,2.71,50.0,0.034,0,0,SENSOR_FAULT,6
231.7,2.013,435.68,0.934,-10.0,15,0,466.412,166.636,10.68,1.025,1.7,60.0,0.016,0,0,SENSOR_FAULT,6
230.18,2.617,543.53,1.5,50.019,15,0,602.381,0.0,118.53,1.279,0.18,0.019,0.55,0,0,SENSOR_FAULT,6
229.99,2.784,605.59,-1.0,50.058,16,0,640.292,0.0,180.59,1.425,0.01,0.058,1.95,0,0,SENSOR_FAULT,6
500.0,2.148,474.09,0.963,49.972,16,0,1074.0,289.444,49.09,1.116,270.0,0.028,0.013,0,0,SENSOR_FAULT,6
227.88,1.512,319.65,1.5,50.013,16,0,344.555,0.0,-105.35,0.752,2.12,0.013,0.55,0,0,SENSOR_FAULT,6
231.32,500.0,539.59,0.928,50.011,16,0,115660.0,43092.625,114.59,1.27,1.32,0.011,0.022,0,0,SENSOR_FAULT,6
229.39,4.547,961.9,0.922,-10.0,17,0,1043.036,403.853,211.9,1.283,0.61,60.0,0.028,0,0,SENSOR_FAULT,6
233.77,2.885,662.91,0.983,100.0,17,0,674.426,123.828,-87.09,0.884,3.77,50.0,0.033,0,0,SENSOR_FAULT,6
231.06,-5.0,609.23,0.97,49.978,17,0,-1155.3,-280.859,-140.77,0.812,1.06,0.022,0.02,0,0,SENSOR_FAULT,6
228.68,2.918,655.88,-1.0,50.039,17,0,667.288,0.0,-94.12,0.875,1.32,0.039,1.95,0,0,SENSOR_FAULT,6
232.18,500.0,922.14,0.94,49.948,18,0,116090.0,39606.941,172.14,1.23,2.18,0.052,0.01,0,0,SENSOR_FAULT,6
0.0,3.447,760.92,0.957,49.964,18,0,0.0,0.0,10.92,1.015,230.0,0.036,0.007,0,0,SENSOR_FAULT,6
229.23,4.262,883.05,2.0,49.875,18,0,976.978,0.0,133.05,1.177,0.77,0.125,1.05,0,0,SENSOR_FAULT,6
227.76,-5.0,626.28,0.935,50.007,18,0,-1138.8,-403.873,-123.72,0.835,2.24,0.007,0.015,0,0,SENSOR_FAULT,6
-10.0,4.438,981.14,0.969,49.933,19,0,-44.38,-10.965,231.14,1.308,240.0,0.067,0.019,0,0,SENSOR_FAULT,6
-10.0,2.867,656.37,0.981,50.064,19,0,-28.67,-5.562,-93.63,0.875,240.0,0.064,0.031,0,0,SENSOR_FAULT,6
